mp-1001080,6.0165
mp-1001112,3.7708
mp-1001594,2.4632
mp-1001790,0.0854
mp-1002568,0.5314
mp-1002569,0.7773
mp-1002570,2.0755
mp-1002571,0.545
mp-1002572,0.8595
mp-1002573,1.9717
mp-1002574,1.6215
mp-1003311,1.9401
mp-1003312,0.2794
mp-1003313,0.0319
mp-1003314,0.3493
mp-1003315,0.1385
mp-1003319,0.1109
mp-1003320,0.3118
mp-1003322,2.1349
mp-1003402,2.1858
mp-1003403,0.942
mp-1003437,0.8854
mp-1003483,0.5488
mp-1003485,0.1382
mp-1003548,1.6507
mp-1003636,0.0697
mp-1003637,0.3113
mp-1003639,0.4141
mp-1003641,1.152
mp-1003735,1.1937
mp-1003764,0.4092
mp-1003765,0.0863
mp-1003767,0.5834
mp-1003770,1.0321
mp-1003771,0.3416
mp-1003854,1.5387
mp-1003856,1.7129
mp-1003920,0.9189
mp-1003923,0.5459
mp-1004037,2.0435
mp-1004038,1.5195
mp-1004373,1.0305
mp-1004375,0.2456
mp-1004376,0.5334
mp-1004758,0.1491
mp-1005666,0.4188
mp-1005754,5.7588
mp-1006058,2.1089
mp-10064,1.9997
mp-1006588,1.2858
mp-1006613,0.0189
mp-1006616,0.3631
mp-1006617,0.1337
mp-1006878,2.3433
mp-10070,3.1968
mp-1007663,0.8377
mp-1007665,1.5866
mp-1007694,2.6443
mp-1007768,0.0006
mp-10080,4.0136
mp-1008228,4.4455
mp-1008500,2.4251
mp-1008677,1.1182
mp-1008785,0.7033
mp-1008807,0.0237
mp-1008813,0.1469
mp-1008866,0.0242
mp-1008867,0.0017
mp-1009048,0.1186
mp-1009127,2.9211
mp-1009129,3.023
mp-1009490,1.6301
mp-1009540,0.1701
mp-1009555,0.2692
mp-1009819,2.7855
mp-1011834,3.0065
mp-1011858,1.7047
mp-1011860,2.5447
mp-1012103,2.6287
mp-1012668,1.7609
mp-1012678,1.4711
mp-1012742,0.978
mp-1012791,1.4356
mp-1012835,1.4526
mp-1013565,2.3799
mp-1013577,3.287
mp-1013599,2.672
mp-1013762,0.0452
mp-1013843,1.7517
mp-1013850,1.4823
mp-1013898,1.1762
mp-1013910,0.0107
mp-1013911,3.0679
mp-1013912,0.0265
mp-1013917,0.0211
mp-1013922,0.638
mp-1013953,0.0481
mp-1016092,2.6752
mp-1016111,1.4248
mp-1016120,1.7823
mp-1016146,0.3711
mp-1016152,1.6554
mp-1016154,1.2435
mp-1016155,0.4049
mp-1016190,1.0737
mp-1016212,1.0608
mp-1016213,0.0667
mp-1016820,0.8455
mp-1016821,1.0186
mp-1016825,0.7867
mp-1016827,1.0993
mp-1016830,1.6075
mp-1016846,0.3024
mp-1016873,3.7158
mp-1016879,1.1638
mp-1016884,0.5743
mp-1016903,0.134
mp-1016928,2.5702
mp-1017000,0.643
mp-1017439,2.4638
mp-1017539,0.4516
mp-1017551,0.2582
mp-1017552,1.4193
mp-1017988,3.3345
mp-1018025,2.1874
mp-1018030,2.1886
mp-1018031,2.0802
mp-1018032,0.3887
mp-1018033,0.5085
mp-1018097,2.1746
mp-1018139,0.2515
mp-1018639,1.2935
mp-1018659,0.8878
mp-1018664,2.1576
mp-1018678,5.9521
mp-1018719,1.8989
mp-1018721,4.675
mp-1018731,2.7206
mp-1018806,0.839
mp-1018807,1.3036
mp-1018809,1.3361
mp-1019377,5.8034
mp-1019381,4.6157
mp-1019509,6.6984
mp-1019510,5.4784
mp-1019511,5.5569
mp-1019512,5.3019
mp-1019513,5.6437
mp-1019514,5.4666
mp-1019516,1.1839
mp-1019518,4.8767
mp-1019522,5.6734
mp-1019523,4.6896
mp-1019524,4.5633
mp-1019525,4.8472
mp-1019526,5.4206
mp-1019527,4.5196
mp-1019528,5.4089
mp-1019529,4.4437
mp-1019530,5.1483
mp-1019531,3.5523
mp-1019532,4.2138
mp-1019533,4.5047
mp-1019534,3.6914
mp-1019535,4.944
mp-1019537,3.2164
mp-1019539,6.1844
mp-1019541,2.3351
mp-1019542,4.4757
mp-1019543,5.3187
mp-1019544,3.1177
mp-1019546,4.8123
mp-1019547,5.6388
mp-1019548,3.945
mp-1019549,4.5585
mp-1019551,4.8791
mp-1019554,5.0076
mp-1019555,5.2185
mp-1019557,4.6929
mp-1019558,4.7774
mp-1019559,4.68
mp-1019560,4.7106
mp-1019561,3.5621
mp-1019562,4.1738
mp-1019563,3.2611
mp-1019564,0.4331
mp-1019565,2.9786
mp-1019566,2.4914
mp-1019568,4.484
mp-1019569,2.8867
mp-1019570,4.5459
mp-1019572,4.5511
mp-1019573,4.6193
mp-1019575,4.419
mp-1019580,4.5994
mp-1019581,4.9224
mp-1019583,4.285
mp-1019584,4.6117
mp-1019586,4.5396
